นิติบุคคลจัดตั้งเดือนมีนาคม  2558,,,,,,
ทั่วประเทศ,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่
7 ,0323558000185,หจ.สุรินทร์ คอร์,2/3/2558," 1,000,000 ",ประกอบกิจการค้าสินค้าทางการเกษตร,28/13 ถนนเทพสุรินทร์  ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
8 ,0323558000223,หจ.ณัฏฐวัฒน์ เจริญทรัพย์ ก่อสร้าง,12/3/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้าง,45 หมู่ที่ 4  ต.นาดี อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
9 ,0325558000233,บจ.แอลพีเอ็น กลาส จำกัด,5/3/2558," 1,000,000 ",นำเข้าส่งออกและจำหน่ายกระจก อลูมิเนียม วัสดุอุปกรณ์ก่อสร้าง,278 ถนนปัทมานนท์  ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
10 ,0325558000284,บจ.เจนเจีย การบัญชี จำกัด,18/3/2558," 1,000,000 ",ประกอบกิจการบริการรับทำบัญชีและตรวจสอบบัญชี,257/12 ถนนจิตรบำรุง  ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
11 ,0325558000322,บจ.999สมาร์ทคาร์ จำกัด,26/3/2558," 1,000,000 ",ประกอบกิจการจำหน่ายรถยนต์มือสอง,2/2 ซอยศรีจุมพล2  ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
12 ,0325558000306,บจ.สมุนไพรภักดี จำกัด,20/3/2558," 1,000,000 ",ประกอบกิจการผลิต แปรรูป ผลิตภัณฑ์สมุนไพร,228 หมู่ที่ 16  ต.แตล อ.ศีขรภูมิ จ.สุรินทร์ 32110
13 ,0325558000314,บจ.สปอร์ตเบฟเวอเรจ มาร์เก็ตติ้ง จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการจำหน่ายสุราและเครื่องดื่มที่มีแอลกอฮอลล์,460/1-2 หมู่ที่ 13  ต.ระแงง อ.ศีขรภูมิ จ.สุรินทร์ 32110
14 ,0323558000274,หจ.พันธุ์ดีอโกร,27/3/2558," 1,000,000 ",ประกอบกิจการผลิตและจัดจำหน่ายปุ๋ยอัดเม็ด,158 หมู่ที่ 6  ต.ทุ่งกุลา อ.ท่าตูม จ.สุรินทร์ 32120
15 ,0323558000266,หจ.ฟ้าใสเกษตรภัณฑ์,25/3/2558," 1,000,000 ",ซื้อขายสินค้าเกษตรทุกประเภท,315 หมู่ที่ 8  ต.กังแอน อ.ปราสาท จ.สุรินทร์ 32140
16 ,0325558000241,บจ.บี เท็น 2009 จำกัด,6/3/2558," 1,000,000 ",ประกอบกิจการเช่า เช่าซื้อ ให้เช่า ให้เช่าช่วง บริเวณพื้นที่ ขายบูธ ขายพื้นที่ ที่ดินและสิ่งก่อสร้าง,168 หมู่ที่ 11  ต.กังแอน อ.ปราสาท จ.สุรินทร์ 32140
17 ,0323558000215,หจ.รุ่งเจริญ ฟาร์ม,12/3/2558," 1,000,000 ",ประกอบกิจการจำหน่ายพันธุ์สัตว์ อาหารสัตว์ทุกชนิด,117 หมู่ที่ 10  ต.เป็นสุข อ.จอมพระ จ.สุรินทร์ 32180
18 ,0323558000193,หจ.ศรีณรงค์ค้าวัสดุก่อสร้าง,6/3/2558," 1,000,000 ",ประกอบกิจการค้าวัสดุก่อสร้าง,300 หมู่ที่ 1  ต.ศรีณรงค์ อ.ชุมพลบุรี จ.สุรินทร์ 32190
19 ,0343558000657,หจ.อันวาร์ ดีไซน์ แอนด์ เดคคอร์เรชั่น,9/3/2558," 1,000,000 ",ประกอบกิจการให้คำปรึกษา บริหารงานก่อสร้างทุกชนิด ออกแบบและให้คำปรึกษางานก่อสร้าง วิศวกรรม โครงสร้าง,134 หมู่บ้านบ้านดู่ หมู่ที่ 3  ต.ชุมพลบุรี อ.ชุมพลบุรี จ.สุรินทร์ 32190
20 ,0325558000276,บจ.รุ่งนาง 2015 จำกัด,13/3/2558," 1,000,000 ",ประกอบกิจการทำนา ทำสวน ทำไร่ ทำฟาร์มปศุสัตว์,244 หมู่ที่ 14  ต.ด่าน อ.กาบเชิง จ.สุรินทร์ 32210
21 ,0323558000207,หจ.บุลเษฏฐ์ กรุ๊ป,6/3/2558," 1,000,000 ",ประกอบกิจการค้ายา ยารักษาโรค เภสัชภัณฑ์ เครื่องมือแพทย์,23 หมู่ที่ 3  ต.ตรำดม อ.ลำดวน จ.สุรินทร์ 32220
22 ,0323558000258,หจ.อยู่ดีมีสุข 2,17/3/2558," 900,000 ",รับเหมาก่อสร้าง,139 หมู่ที่ 13  ต.เมืองลีง อ.จอมพระ จ.สุรินทร์ 32180
23 ,0325558000268,บจ.ออโตคอร์ป โฮลดิ้ง จำกัด,12/3/2558," 500,000 ",เป็นผู้ถือหุ้นในบริษัทจำกัดและบริษัทมหาชนจำกัด,274 หมู่ที่ 9 ถนนปัทมานนท์  ต.แสลงพันธ์ อ.เมืองสุรินทร์ จ.สุรินทร์ 32000
1 ,0333558000282,หจ.ภูขมิ้นพัฒนา,6/3/2558," 5,000,000 ",ประกอบกิจการย่อยหิน,46/11-12 หมู่ที่ 8  ต.น้ำอ้อม อ.กันทรลักษ์ จ.ศรีสะเกษ 33110
2 ,0333558000380,หจ.ธงชัยอุตสาหกรรม 2010,31/3/2558," 3,000,000 ",ผลิต และจำหน่ายสินค้าที่ทำจากเหล็กและสแตนเลส ตู้แช่ ตู้เย็น,52/4 หมู่ที่ 11  ต.หญ้าปล้อง อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000
3 ,0335558000195,บจ.เพชรทวีทรัพย์ จำกัด,26/3/2558," 3,000,000 ",ขาย โอน จำนอง จำนำ แลกเปลี่ยนสังหาริมทรัพย์และอสังหาริมทรัพย์,881/3 ถนนกวงเฮง  ต.เมืองใต้ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000
4 ,0333558000355,หจ.แสนสาลี 2,25/3/2558," 2,000,000 ",รับเหมาก่อสร้าง,87 หมู่ที่ 6  ต.หนองเชียงทูน อ.ปรางค์กู่ จ.ศรีสะเกษ 33170
5 ,0333558000321,หจ.วังหิน เอ็นเตอร์ไพร์ส,18/3/2558," 2,000,000 ",รับเหมาก่อสร้าง,174 หมู่ที่ 2  ต.บุสูง อ.วังหิน จ.ศรีสะเกษ 33270
6 ,0335558000187,บจ.เอ.เจ.เมทัลชีท(ขุขันธ์) จำกัด,12/3/2558," 1,500,000 ",ประกอบกิจการจำหน่ายหลังคาเหล็กและวัสดุก่อสร้างทุกชนิด,185 หมู่ที่ 1  ต.ห้วยสำราญ อ.ขุขันธ์ จ.ศรีสะเกษ 33140
7 ,0333558000304,หจ.ตะวันรุ่งเรืองกิจโยธา,16/3/2558," 1,200,000 ",รับเหมาก่อสร้าง,105/2 หมู่ที่ 8  ต.โพธิ์ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000
8 ,0333558000274,หจ.เฮงพิพัฒน์กิจรุ่งเรือง,2/3/2558," 1,000,000 ",รับเหมาก่อสร้าง,52 หมู่ที่ 3  ต.หนองไผ่ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000
9 ,0333558000291,หจ.อ.เจริญ ออโต้พาร์ท,6/3/2558," 1,000,000 ",ขายส่งขายปลีกสินค้าอะไหล่รถยนต์,59/9 หมู่ที่ 9  ต.โพธิ์ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000
