นิติบุคคลจัดตั้งเดือนพฤศจิกายน  2558,,,,,,,,
ทั่วประเทศ,,,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่,,
9,0865558000905,บจ.เอ็นวีเคอาร์ ซัพพลาย จำกัด,20/11/2558," 1,000,000 ",ประกอบกิจการจำหน่ายสินค้าอุปโภค บริโภค เพื่อใช้ในครัวเรือน,82/3 หมู่ที่ 6  ต.ทรัพย์อนันต์ อ.ท่าแซะ จ.ชุมพร 86140,,
10,0863558000652,หจ.พาวเวอร์ แปลน ไอเดีย,27/11/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้าง,19 หมู่ที่ 6  ต.สวนแตง อ.ละแม จ.ชุมพร 86170,,
11,0865558000891,บจ.ที เทค เอ็นจิเนีย จำกัด,17/11/2558," 1,000,000 ",ประกอบกิจการทำท่อพัก ท่อบ่อ แท็งค์น้ำประปา ท่อร้อยสายเคเบิล,217/1 หมู่ที่ 9  ต.วังไผ่ อ.เมืองชุมพร จ.ชุมพร 86190,,
12,0863558000636,หจ.กัญญภัทร์ขนส่ง,6/11/2558," 700,000 ",ขนส่งด้วยรถยนต์โดยสารประจำทาง,64/1 หมู่ที่ 1  ต.นาชะอัง อ.เมืองชุมพร จ.ชุมพร 86000,,
1,0903558002891,หจ.เพิร์ล ซิตี้,25/11/2558," 5,000,000 ",ประกอบกิจการโรงแรม รีสอร์ท รวมถึงการให้บริการอื่น ๆ,34/1 ถนนจิระนคร  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
2,0905558005001,บจ.อินฟินิท ดีเวลลอปเมนต์ จำกัด,24/11/2558," 5,000,000 ",ประกอบกิจการด้านอาหารในภัตตาคาร,87 ซอย1/1 ทุ่งรี-โคกวัด  ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 90110,,
3,0905558004811,บจ.โนเบิล เบิร์ดเนส เทรดดิ้ง (ไทยแลนด์) จำกัด,9/11/2558," 4,000,000 ",ประกอบกิจการจำหน่ายรังนก,34/43 หมู่ที่ 6  ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 90110,,
4,0905558004713,บจ.แล็บ 83 จำกัด,2/11/2558," 3,000,000 ",ผลิตและจำหน่ายเครื่องสำอาง,83 ซอย11 (รัถการ)  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
5,0905558005043,บจ.โอลิมปัส มารีน เซอร์วิสเซส (ประเทศไทย) จำกัด,27/11/2558," 2,000,000 ",ประกอบกิจการให้บริการทางด้านวิศวกรรม,40/7 ถนนไชยา  ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,,
6,0905558005078,บจ.เอ.พี.พาราวู๊ด จำกัด,30/11/2558," 2,000,000 ",ประกอบกิจการเลื่อยไม้และอบไม้ยางพารา,279/7 ถนนนิพัทธ์สงเคราะห์ 3  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
7,0903558002689,หจ.โอฬารการก่อสร้าง,5/11/2558," 2,000,000 ",รับเหมาก่อสร้าง,66 หมู่ที่ 14  ต.นาทวี อ.นาทวี จ.สงขลา 90160,,
8,0905558004977,บจ.วัน ไทย รับเบอร์ จำกัด,17/11/2558," 2,000,000 ",ประกอบกิจการซื้อขาย ส่งออก น้ำยางข้น,100/3 หมู่ที่ 3  ต.นาทวี อ.นาทวี จ.สงขลา 90160,,
9,0903558002671,หจ.หาดใหญ่ เอ็นจิเนียริ่ง แอนด์ เซอร์วิส,5/11/2558," 2,000,000 ",รับเหมาก่อสร้างอาคาร สถานที่ทำการ,70/38 ถนนสายเอเซีย  ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา 90250,,
10,0905558004802,บจ.เค.พี.วี คอนกรีต โปรดักท์ จำกัด,6/11/2558," 1,500,000 ",ประกอบกิจการค้า ผลิตภัณฑ์คอนกรีต,222 หมู่ที่ 5  ต.กำแพงเพชร อ.รัตภูมิ จ.สงขลา 90180,,
11,0903558002921,หจ.ทีแอนด์ดีสยามเทรดดิ้ง,26/11/2558," 1,100,000 ",นำเข้าและส่งออกอาหารทะเล,3/6 ถนนรอบเมือง ซอย 4/6  ต.ปาดังเบซาร์ อ.สะเดา จ.สงขลา 90240,,
12,0903558002697,หจ.อ้อมพรกิจรุ่งเรือง,6/11/2558," 1,000,000 ",รับเหมาก่อสร้าง,245/10 หมู่ที่ 1  ต.เขารูปช้าง อ.เมืองสงขลา จ.สงขลา 90000,,
13,0903558002808,หจ.วีทูซี คอมมูนิเคชั่น,18/11/2558," 1,000,000 ",ค้าเครื่องคอมพิวเตอร์,110 หมู่ที่ 2  ต.เกาะแต้ว อ.เมืองสงขลา จ.สงขลา 90000,,
14,0903558002875,หจ.วีเอส ครีเอท,25/11/2558," 1,000,000 ",ประกอบกิจการรับจัดสวนและปรับภูมิทัศน์,625 ถนนไทรบุรี  ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,,
15,0905558004772,บจ.พี.บี.ยู.อิเลคทริค จำกัด,4/11/2558," 1,000,000 ",ประกอบกิจการขายส่งหลอดไฟฟ้าและอุปกรณ์สำหรับให้แสงสว่าง,"5/6,7 ถนนกำแพงเพ็ชร  ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000",,
16,0905558004870,บจ.ฟินิกซ์ อินเตอร์คอนส์ จำกัด,12/11/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้าง ถนน สะพาน และอุโมงค์,239/44 หมู่ที่ 1  ต.เขารูปช้าง อ.เมืองสงขลา จ.สงขลา 90000,,
17,0905558004896,บจ.ดี ดี เพอร์เฟค กรุ๊ป จำกัด,12/11/2558," 1,000,000 ",ประกอบกิจการจำหน่ายอุปกรณ์ไฟฟ้า และเครื่องใช้ไฟฟ้าทุกชนิด,170/7 ถนนนครนอก  ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,,
18,0905558004926,บจ.ไพโรจน์ รุ่งเรือง เน็ทเวิร์ค จำกัด,16/11/2558," 1,000,000 ",ประกอบกิจการเป็นตัวแทนจำหน่ายสินค้าอุปโภค บริโภค,269/1/1 ถนนทะเลหลวง  ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,,
19,0905558004942,บจ.พีจี เอ็ดดูเคชั่น จำกัด,17/11/2558," 1,000,000 ",รับสอนภาษาอังกฤษ,39/5 หมู่ที่ 10  ต.เขารูปช้าง อ.เมืองสงขลา จ.สงขลา 90000,,
20,0903558002719,หจ.อาณาจักรป้าย,10/11/2558," 1,000,000 ",ประกอบกิจการทำป้ายโฆษณา สื่อสิ่งพิม์ ประชาสัมพันธ์,36 ถนนสนามบิน-ลพบุรีราเมศวร์  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
21,0903558002751,หจ.เอ็น แอนด์ พี นาโน 2015,12/11/2558," 1,000,000 ",การติดตั้งระบบทุกประเภทของอาคาร รวมถึงการเดินสายไฟฟ้า,7 ถนนเทศาพัฒนา  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
22,0903558002760,หจ.ทรัส การโยธา,13/11/2558," 1,000,000 ",รับเหมาก่อสร้างรวมทั้งรับงานโยธา,108 ถนนจันทร์ประทีป  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
23,0903558002859,หจ.เคที.3 คอนสตรัคชั่น,24/11/2558," 1,000,000 ",รับเหมาก่อสร้าง,19/21 หมู่ที่ 4  ต.คลองแห อ.หาดใหญ่ จ.สงขลา 90110,,
24,0905558004705,บจ.วิสุทธิ์ จี.อาร์.ซี. (ประเทศไทย) จำกัด,2/11/2558," 1,000,000 ",ประกอบกิจการรับเหมางานบริการทั่วไป,391 ถนนกาญจนวณิชย์  ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,,
