นิติบุคคลจัดตั้งเดือนพฤษภาคม  2558,,,,,,
ทั่วประเทศ,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่
6,0473558000427,หจ.ศิริกาญจณ์  (15),22/5/2558," 1,000,000 ",ประกอบกิจการซื้อขายแลกเปลี่ยน ซ่อมบำรุงรักษารถยนต์ รถจักรยานยนต์,220 หมู่ที่ 18  ต.สว่างแดนดิน อ.สว่างแดนดิน จ.สกลนคร 47110
7,0473558000389,หจ.อุดมสมพร 2015,15/5/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย  และซื้อขายลูกรัง,87 หมู่ที่ 20  ต.หนองสนม อ.วานรนิวาส จ.สกลนคร 47120
8,0473558000419,หจ.ปิ่นเจริญคอนกรีตสำเร็จรูป,20/5/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้างอาคาร อาคารพาณิชย์ อาคารที่พักอาศัย,29 หมู่ที่ 2 ถนนคำภูแสน  ต.เจริญศิลป์ อ.เจริญศิลป์ จ.สกลนคร 47290
9,0473558000435,หจ.อีสาน พาราไดซ์,27/5/2558," 800,000 ",ประกอบกิจการเกสต์เฮ้าส์,8/1 หมู่ที่ 1  ต.คำตากล้า อ.คำตากล้า จ.สกลนคร 47250
10,0473558000397,หจ.เป็นบุญก่อสร้าง,15/5/2558," 500,000 ",ประกอบกิจการก่อสร้างอาคาร,143 หมู่ที่ 11  ต.ฮางโฮง อ.เมืองสกลนคร จ.สกลนคร 47000
1,0485558000241,บจ.โชคชฎารัตน์ เอส.พี จำกัด,11/5/2558," 5,000,000 ",รับเหมาก่อสร้าง,112/19 ถนนประชาร่วมมิตร  ต.หนองญาติ อ.เมืองนครพนม จ.นครพนม 48000
2,0483558000362,หจ.เอสดี เม็ททอลชีท (นครพนม),20/5/2558," 5,000,000 ",ผลิตและจำหน่ายแผ่นหลังคาเหล็ก  และขายส่งวัสดุก่อสร้าง,246 หมู่บ้านนาคอย หมู่ที่ 5  ต.นางัว อ.นาหว้า จ.นครพนม 48180
3,0483558000346,หจ.อาร์ สตูดิโอแอนด์โปรดั๊กชั่นเฮ้าส์,19/5/2558," 4,000,000 ",บริการผลิตภาพยนตร์และวิดีทัศน์,288 ถนนบำรุงเมือง  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
4,0483558000303,หจ.รุ่งเจริญไพศาล การช่าง,6/5/2558," 3,000,000 ",รับเหมาก่อสร้าง,21/1 ซอยสหมิตร ถนนบำรุงเมือง  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
5,0485558000224,บจ.เจริญศรีฟาร์มปลา จำกัด,1/5/2558," 3,000,000 ",ประกอบกิจการจำหน่ายปลานิล,31 ซอยอรุณสามัคคี ถนนสุนทรวิจิตร  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
6,0485558000267,บจ.มีศรี การค้า จำกัด,20/5/2558," 2,000,000 ",ประกอบกิจการประมูลขายสินค้าทางอิเล็กทรอนิกส์ ตามที่กำหนดไว้ในวัตถุประสงค์,103 ถนนราชทัณฑ์  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
7,0485558000232,บจ.เออีซี กรุ๊ป (2015) จำกัด,1/5/2558," 1,000,000 ",ประกอบกิจการจำหน่ายปรับปรุงซ่อมแซมเครื่องคอมพิวเตอร์ เครื่องปรับอากาศ รวมทั้งอุปกรณ์อะไหล่,178/2 ถนนเฟื่องนคร  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
8,0485558000259,บจ.พี. เอส. เอ็นเคพี. เทรดดิ้ง เอ็กปอร์ต จำกัด,15/5/2558," 1,000,000 ",ประกอบกิจการส่งออกสินค้าทุกชนิด,436/1 ถนนอภิบาลบัญชา  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
9,0483558000338,หจ.อรรคศรีวร 2479,14/5/2558," 1,000,000 ",รับเหมาก่อสร้าง,164 หมู่ที่ 3  ต.ธาตุพนม อ.ธาตุพนม จ.นครพนม 48110
10,0483558000354,หจ.เลิศสุริย รุ่งเรือง,19/5/2558," 1,000,000 ",รับเหมาก่อสร้าง,139 หมู่ที่ 7  ต.หนองแวง อ.บ้านแพง จ.นครพนม 48140
11,0483558000311,หจ.หนองฮีคาร์เซ็นเตอร์,6/5/2558," 1,000,000 ",ซื้อขายรถยนต์ ยานพาหนะอื่น ๆ รวมทั้งอะไหล่และอุปกรณ์ที่เกี่ยวข้อง,44 หมู่ที่ 11  ต.หนองฮี อ.ปลาปาก จ.นครพนม 48160
12,0483558000320,หจ.พีพี โกลบอล ซัพพลาย,14/5/2558," 500,000 ",นำเข้า ส่งออก สินค้าทั้งในและต่างประเทศ,11/2 ถนนธำรงค์ประสิทธิ์  ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000
1,0495558000186,บจ.นิคโคโล จำกัด,6/5/2558," 3,000,000 ",โรงแรม,131 หมู่บ้านคำผักหนอก หมู่ที่ 7  ต.บางทรายใหญ่ อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
2,0493558000362,หจ.ศรีแสง เจริญทรัพย์,25/5/2558," 1,500,000 ",ประกอบกิจการรับเหมาก่อสร้างถนน,46 หมู่บ้านเกษตรสมบูรณ์ หมู่ที่ 10  ต.นากอก อ.นิคมคำสร้อย จ.มุกดาหาร 49130
3,0493558000320,หจ.1000ไมล์ การช่าง,8/5/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้างอาคาร,231 หมู่บ้านโนนตูม หมู่ที่ 3  ต.ผึ่งแดด อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
4,0493558000338,หจ.สารินท์โฮม,14/5/2558," 1,000,000 ",จำหน่ายบ้านจัดสรร,15 ซอย19 ถนนตาดแคน  ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
5,0493558000354,หจ.เจ.เอส.มุกดาหารการโยธา,22/5/2558," 1,000,000 ",รับเหมางานประปา,33/1 ถนนเมืองใหม่  ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
6,0495558000194,บจ.สตรีลาว จำกัด,26/5/2558," 1,000,000 ",ประกอบกิจการนำเข้าส่งออกวัตถุดิบเพื่อการผลิตผ้าไหมผ้าฝ้าย,70/43 ถนนมุกดาหาร-ดอนตาล  ต.ศรีบุญเรือง อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
7,0493558000346,หจ.เค อาร์ แอคเคาท์ติ้ง เซอร์วิส,19/5/2558," 100,000 ",ประกอบกิจการธุรกิจบริการรับทำบัญชี ตรวจสอบบัญชี วางระบบและให้คำปรึกษาด้านการบัญชี,74/48 ถนนสมุทรศักดารักษ์  ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000
1,0505558004300,บจ.บีบี โฮม กรุ๊ป จำกัด,1/5/2558," 12,000,000 ",การผลิตผลิตภัณฑ์คอนกรีตเพื่อใช้ในงานก่อสร้าง,143/2 หมู่ที่ 7  ต.ท่าวังตาล อ.สารภี จ.เชียงใหม่ 50140
2,0505558004687,บจ.ซันชายน์  รีสอร์ท กรุ๊ป (ประเทศไทย) จำกัด,14/5/2558," 5,000,000 ",ประกอบธุรกิจ บ้านพักอาศัย รายวัน-รายเดือน,200/10 หมู่ที่ 5  ต.ฟ้าฮ่าม อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000
