นิติบุคคลจัดตั้งเดือนสิงหาคม  2558,,,,,,,,
ทั่วประเทศ,,,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่,,
3,0223558000364,หจ.ธรรมรัฐกิจเกษตร,19/8/2558," 1,500,000 ",ขายส่งและขายปลีก ปุ๋ย ยาปราบศัตรูพืช ยาบำรุงพืช,15/3 ถนนสายตรอกนอง  ต.ขลุง อ.ขลุง จ.จันทบุรี 22110,,
4,0223558000348,หจ.สยามเมืองยิ้ม เทรดดิ้ง,19/8/2558," 1,000,000 ",รับเป็นผู้บริหารงานเกี่ยวกับด้านพาณิชยกรรม อุตสาหกรรม การตลาด และจัดจำหน่าย,18/2 หมู่ที่ 5  ต.ท่าช้าง อ.เมืองจันทบุรี จ.จันทบุรี 22000,,
5,0225558000765,บจ.168 ดีไซน์ แอนด์ คอนสตรัคชั่น จำกัด,19/8/2558," 1,000,000 ",การออกแบบและตกแต่งภายใน,29/46 ถนนพระยาตรัง  ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี 22000,,
6,0225558000773,บจ.นิสาชล ฟู้ด โปรดัก จำกัด,24/8/2558," 1,000,000 ",ประกอบกิจการนำเข้าส่งออกซึ่งสินค้าตามที่กำหนดไว้ในวัตถุที่ประสงค์,11/8 ถนนเทศบาลสาย 7  ต.ท่าใหม่ อ.ท่าใหม่ จ.จันทบุรี 22120,,
7,0223558000372,หจ.วีเจ ทรานส์,19/8/2558," 1,000,000 ",การขนส่งสินค้าที่บรรจุในตู้คอนเทนเนอร์ทางถนน,240/3 หมู่ที่ 1  ต.ทับไทร อ.โป่งน้ำร้อน จ.จันทบุรี 22140,,
8,0223558000381,หจ.เค.พี. ลัมเบอร์,20/8/2558," 1,000,000 ",นำเข้าส่งออก จำหน่าย ไม้กระยาเลยทุกชนิด,7/2 หมู่ที่ 8  ต.โป่งน้ำร้อน อ.โป่งน้ำร้อน จ.จันทบุรี 22140,,
9,0223558000356,หจ.จิราพร วัสดุ,19/8/2558," 1,000,000 ",ขายอิฐ หิน ดิน ปูน ทราย และผลิตภัณฑ์คอนกรีต,8/2 หมู่ที่ 10  ต.ปัถวี อ.มะขาม จ.จันทบุรี 22150,,
10,0223558000399,หจ.การ์เดี้ยน โปรเจค,31/8/2558," 500,000 ",ประเมินความเสี่ยงภัยและมูลค่าความเสียหาย,95/40 หมู่ที่ 9  ต.จันทนิมิต อ.เมืองจันทบุรี จ.จันทบุรี 22000,,
11,0225558000757,บจ.เล็ก อิเล็กทรอนิกส์ แอนด์ วายฟาย เซอร์วิส จำกัด,14/8/2558," 50,000 ",ให้บริการโทรคมนาคม,74/5 หมู่ที่ 2  ต.เขาวงกต อ.แก่งหางแมว จ.จันทบุรี 22160,,
1,0235558000323,บจ.โสนิตา จำกัด,31/8/2558," 2,000,000 ",ประกอบกิจการโรงแรม,145/1 หมู่ที่ 2  ต.หนองโสน อ.เมืองตราด จ.ตราด 23000,,
2,0233558000216,หจ.เทส ออฟ อินเดีย เกาะช้าง,7/8/2558," 2,000,000 ",ประกอบกิจการจำหน่ายอาหารพร้อมเครื่องดื่ม,7/33 หมู่ที่ 4  ต.เกาะช้าง อ.เกาะช้าง จ.ตราด 23120,,
3,0235558000307,บจ.ชิล พาราไดซ์ จำกัด,3/8/2558," 2,000,000 ",ประกอบกิจการ ร้านจำหน่ายอาหารและเครื่องดื่ม,9/69 หมู่ที่ 4  ต.เกาะช้าง อ.เกาะช้าง จ.ตราด 23120,,
4,0233558000232,หจ.ธิดา แอนด์ อริญชย์ ทรานสปอร์ต,25/8/2558," 1,000,000 ",ประกอบกิจการให้บริการรับส่งผู้โดยสาร,471 หมู่ที่ 3  ต.วังกระแจะ อ.เมืองตราด จ.ตราด 23000,,
5,0233558000224,หจ.วีมาร์ทซุปเปอร์มาร์เก็ต เกาะช้าง,17/8/2558," 1,000,000 ",การขายสินค้าทั่วไป,19/8/1 หมู่ที่ 4  ต.เกาะช้าง อ.เกาะช้าง จ.ตราด 23120,,
6,0235558000315,บจ.พี  แอนด์  อี  ชิปปิ้ง จำกัด,4/8/2558," 1,000,000 ",ประกอบกิจการตัวแทนนำเข้าส่งออกสินค้าอุปโภค บริโภค ทั้งภายใน ภายนอกประเทศ,255 หมู่ที่ 8  ต.บ่อพลอย อ.บ่อไร่ จ.ตราด 23140,,
7,0233558000208,หจ.ธนโชติ อิมพอร์ต เอ็กซ์พอร์ต,3/8/2558," 200,000 ",การขายส่งวัตถุดิบทางการเกษตร,197/6 หมู่ที่ 7  ต.คลองใหญ่ อ.คลองใหญ่ จ.ตราด 23110,,
8,0233558000241,หจ.ณัฐห์รวีศ์,31/8/2558," 100,000 ",ประกอบกิจการรับ เป็นที่ปรึกษา รับอบรม ฝึกอบรมให้ความรู้และให้คำแนะนำด้านการขายบริหารงาน,372/7 หมู่ที่ 1  ต.วังกระแจะ อ.เมืองตราด จ.ตราด 23000,,
1,0243558000747,หจ.กิจพรรณ อีควิปเมนท์,3/8/2558," 5,000,000 ",ประกอบกิจการซื้อขาย ให้เช่า ซ๋อมแซม และให้บริการเกี่ยวกับรถยนต์ทุกชนิด รวมทั้งอะไหล่อุปกรณ์รถยนต์,1116 หมู่ที่ 2  ต.เขาหินซ้อน อ.พนมสารคาม จ.ฉะเชิงเทรา 24120,,
2,0245558001966,บจ.มหานครแวนคลับ จำกัด,13/8/2558," 3,000,000 ",ประกอบกิจการขนส่ง ขนถ่ายสินค้า คนโดยสาร,21/1 หมู่ที่ 5  ต.บางพระ อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,,
3,0245558002067,บจ.เดอะเกรททีม จำกัด,28/8/2558," 2,000,000 ",ประกอบกิจการบำบัดน้ำ เครื่องกรองน้ำ สารเคมีและอุปกรณ์ส่วนอื่นๆที่เกี่ยวข้อง,40/105 ถนนศรีโสธรตัดใหม่  ต.หน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,,
4,0245558001931,บจ.สุขฤทัย ฟู้ด แอนด์ เบฟเวอเรจ จำกัด,5/8/2558," 2,000,000 ",ประกอบกิจการจำหน่ายและบริการด้านอาหารและเครื่องดื่ม,1 ถนนชำนาญอุทิศ  ต.บางคล้า อ.บางคล้า จ.ฉะเชิงเทรา 24110,,
5,0243558000798,หจ.ช.ที.เอ็ม.ลิซซิ่ง บางคล้า,11/8/2558," 1,400,000 ",ประกอบกิจการให้กู้ยืมเงิน,116/8 หมู่ที่ 1  ต.ท่าทองหลาง อ.บางคล้า จ.ฉะเชิงเทรา 24110,,
